Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
bool_Yesterday && bool_ThisWeek && bool_MTD && bool_Target && bool_Summary == true,,,,04-04-2024 14:50:48,04-04-2024 14:50:48,0.001s,PASSED
takeScreenshot(),,"STEP-01 : Click on C0

Expected_Result : The user successfully landed on the C0 summary page with below option-:
1. C0 Summary
2. Target
3. MTD
4. This Week
5. Yesterday",,04-04-2024 14:50:48,04-04-2024 14:50:49,1.795s,PASSED
"Bool_Offline = waitForElementPresent(findTestObject(""LockScreen/NewPin/Offline Master Sync""), 10)",,,,04-04-2024 14:50:49,04-04-2024 14:50:59,10.112s,PASSED
if (Bool_Offline == true),,,,04-04-2024 14:50:59,04-04-2024 14:50:59,0.001s,PASSED
"tap(findTestObject(""Lost and Non Lost Functionality/C0 Three Dots""), 5)",,,,04-04-2024 14:50:59,04-04-2024 14:51:08,8.886s,FAILED
,,,,,,,
Test Cases/TC/TC_10 - Follow up Update schedule,,,,04-04-2024 14:51:08,04-04-2024 14:52:22,1m - 14.049s,FAILED
"callTestCase(findTestCase(""CommenWorkflows/Login""), [""Str_URL"":""C:\Users\sushil.gaikwad\git\EguruSmart1\Application\app-release (4).apk"", ""Str_Username"":""DUSER145"", ""Str_Password"":""Soct#2023"", ... ], STOP_ON_FAILURE)",,,,04-04-2024 14:51:09,04-04-2024 14:51:43,34.524s,PASSED
"verifyElementExist(findTestObject(""TataMotars/HomeButton""), 10)",,,,04-04-2024 14:51:43,04-04-2024 14:51:44,0.333s,PASSED
"Bool_Offline = waitForElementPresent(findTestObject(""LockScreen/NewPin/Offline Master Sync""), 5)",,,,04-04-2024 14:51:44,04-04-2024 14:51:49,5.104s,PASSED
if (Bool_Offline == true),,,,04-04-2024 14:51:49,04-04-2024 14:51:49,0.001s,PASSED
"tap(findTestObject(""Home/Calendar""), 0)",,,,04-04-2024 14:51:49,04-04-2024 14:51:50,0.825s,PASSED
"bool_UpdateBtn = verifyElementExist(findTestObject(""ScheduleFollowUp/UpdateButton""), 0)",,,,04-04-2024 14:51:50,04-04-2024 14:52:22,32.690s,FAILED
